date,peak_pos,last_pos,weeks,rank,change,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
1/25/2003,6,27,34,42,-15,0.697,0.347,126.266,0.0336,0.0088,0.00214,4,0.388,2,238240,-5.827,0.215,1
1/25/2003,1,33,29,49,-16,0.482,0.234,168.134,0.186,0.221,9.22E-05,4,0.729,2,289320,-11.034,0.632,0
1/25/2003,10,75,20,85,-10,0.9,0.358,149.937,0.0482,6.79E-05,0,4,0.487,0,204000,-4.417,0.484,1
1/25/2003,28,91,14,96,-5,0.763,0.0587,95.005,0.111,0.061,2.83E-05,4,0.867,2,216000,-4.38,0.632,1
1/25/2003,42,89,10,93,-4,0.638,0.236,93.058,0.231,0.11,0,4,0.768,10,297360,-5.432,0.825,0
1/18/2003,4,35,22,35,0,0.812,0.299,95.014,0.254,0.218,0,4,0.646,6,287000,-3.932,0.694,1
1/18/2003,3,34,21,40,-6,0.667,0.0856,180.627,0.406,0.0306,6.02E-06,4,0.722,8,232533,-5.737,0.915,1
1/18/2003,11,49,20,59,-10,0.811,0.0703,114.961,0.0646,0.0439,0.000304,4,0.853,6,283627,-4.926,0.901,0
1/5/2003,21,97,20,93,4,0.556,0.173,81.008,0.0263,0.288,0.000246,4,0.504,8,251200,-6.19,0.276,1
1/5/2003,71,95,12,100,-5,0.717,0.334,147.655,0.0394,0.0796,0.00411,4,0.721,6,235636,-8.095,0.805,1
1/5/2003,77,90,10,94,-4,0.675,0.0808,96.88,0.279,0.257,0,4,0.78,1,285787,-5.568,0.681,1
1/4/2003,16,54,20,59,-5,0.451,0.112,138.916,0.0457,0.792,0.000169,3,0.487,0,277316,-7.702,0.268,0
1/4/2003,44,88,20,84,4,0.744,0.0683,159.568,0.0317,0.000522,1.46E-06,4,0.388,1,251267,-5.408,0.47,1
1/4/2003,64,70,5,98,-28,0.627,0.0626,119.991,0.038,0.000968,0,4,0.598,9,263933,-6.323,0.432,1
1/4/2003,75,87,5,99,-12,0.903,0.422,124.984,0.0807,0.132,0.000716,4,0.553,6,209027,-6.131,0.312,1
12/28/2002,2,36,31,41,-5,0.776,0.3,77.987,0.0459,0.0572,7.74E-06,4,0.585,5,244507,-5.898,0.427,1
12/28/2002,23,37,20,46,-9,0.887,0.0698,110.964,0.0381,0.127,0.000259,4,0.646,9,323467,-4.452,0.523,1
12/28/2002,55,89,20,90,-1,0.922,0.0696,79.342,0.0566,0.000918,0.035,4,0.364,0,235053,-4.217,0.227,0
12/28/2002,35,94,19,97,-3,0.673,0.212,135.257,0.0486,0.191,5.86E-06,4,0.748,11,247600,-8.45,0.661,0
12/28/2002,46,93,18,100,-7,0.764,0.0846,98.008,0.153,0.107,3.56E-06,4,0.878,11,279680,-4.237,0.489,1
12/21/2002,21,44,23,47,-3,0.847,0.0894,86.062,0.258,0.212,0,4,0.854,2,255227,-3.03,0.651,1
12/21/2002,15,39,22,48,-9,0.576,0.04,79.042,0.184,0.0103,0,4,0.669,0,265707,-6.475,0.456,1
12/21/2002,28,59,20,61,-2,0.817,0.105,177.342,0.0406,0.317,0,4,0.402,1,227920,-3.756,0.376,1
12/21/2002,30,95,18,92,3,0.679,0.187,185.421,0.0319,0.261,0,3,0.395,0,238520,-4.254,0.436,1
12/21/2002,17,19,16,17,2,0.513,0.104,101.974,0.0332,0.199,0,4,0.532,6,304253,-7.693,0.228,0
12/21/2002,45,97,16,97,0,0.764,0.057,128.068,0.0357,0.0108,0,4,0.491,8,273520,-4.471,0.362,1
12/21/2002,81,89,13,91,-2,0.809,0.101,97.113,0.115,0.154,0.00308,4,0.919,4,227867,-2.87,0.577,0
12/21/2002,89,99,13,100,-1,0.522,0.198,92.982,0.107,0.0689,0.00106,4,0.791,8,209387,-9.562,0.527,1
12/14/2002,15,41,26,41,0,0.734,0.037,195.839,0.305,0.143,0,4,0.628,9,253267,-4.123,0.631,0
12/14/2002,10,39,21,45,-6,0.777,0.102,133.566,0.0597,0.0993,3.77E-05,4,0.839,7,161200,-5.424,0.926,0
12/14/2002,33,48,20,80,-32,0.573,0.173,127.132,0.0547,0.26,0,4,0.622,1,259493,-6.934,0.617,0
12/14/2002,4,90,20,92,-2,0.743,0.106,148.012,0.219,0.0835,0,4,0.911,9,297933,-5.005,0.878,0
12/14/2002,20,98,18,100,-2,0.778,0.215,96.72,0.21,0.029,0,4,0.819,1,275267,-5.839,0.779,0
12/7/2002,5,42,41,46,-4,0.825,0.161,94.931,0.0379,0.323,0,4,0.56,11,237493,-3.862,0.268,1
12/7/2002,2,30,22,43,-13,0.826,0.101,94.36,0.0604,0.0783,0,4,0.728,1,239267,-3.763,0.834,0
12/7/2002,54,89,9,95,-6,0.947,0.123,184.976,0.115,0.00842,6.41E-05,4,0.602,1,213000,-5.642,0.883,1
12/7/2002,41,83,8,97,-14,0.765,0.261,112.238,0.134,0.00805,0.000131,4,0.615,4,205720,-7.596,0.68,1
12/7/2002,71,95,5,100,-5,0.479,0.1,134.303,0.0296,0.0364,0,4,0.617,7,238560,-5.635,0.191,1
11/30/2002,8,42,27,43,-1,0.942,0.152,137.972,0.0518,0.00107,0.000393,4,0.565,8,235000,-6.821,0.569,1
11/30/2002,4,48,26,50,-2,0.471,0.0308,199.765,0.483,0.421,0,4,0.713,1,285587,-7.392,0.781,0
11/30/2002,22,88,20,99,-11,0.762,0.784,81.745,0.313,0.18,0,4,0.676,2,211493,-7.483,0.648,1
11/30/2002,48,90,15,98,-8,0.578,0.183,167.965,0.0273,0.292,0,3,0.404,2,192093,-9.142,0.504,1
11/30/2002,43,71,8,96,-25,0.728,0.102,161.586,0.0321,0.00394,0.000447,3,0.323,7,215333,-5.416,0.489,1
11/30/2002,74,89,8,100,-11,0.619,0.188,134.037,0.0533,0.0829,0,4,0.687,5,247267,-6.733,0.449,0
11/30/2002,77,83,7,97,-14,0.711,0.599,91.627,0.434,0.266,0,4,0.598,3,317000,-5.373,0.87,0
11/23/2002,28,99,20,96,3,0.613,0.0831,83.015,0.189,0.0899,0,4,0.662,9,231133,-7.553,0.401,1
11/23/2002,35,95,19,95,0,0.774,0.198,112.863,0.0483,0.0627,0,4,0.741,10,276693,-6.036,0.787,1
11/23/2002,73,90,17,93,-3,0.657,0.171,97.691,0.0397,0.686,0.0438,4,0.754,5,283400,-10.8,0.965,1
11/23/2002,60,93,15,97,-4,0.82,0.212,98.051,0.18,0.162,2.96E-06,4,0.726,11,211133,-3.472,0.894,0
11/23/2002,73,84,4,100,-16,0.602,0.0818,89.971,0.0288,0.0497,0,4,0.699,7,241600,-6.498,0.381,1
11/16/2002,8,39,20,51,-12,0.813,0.0759,102.026,0.0276,5.79E-05,0,4,0.671,9,237467,-3.568,0.252,1
11/16/2002,44,59,20,54,5,0.792,0.217,100.565,0.0385,0.000868,6.35E-06,3,0.533,9,178747,-5.35,0.529,0
11/16/2002,26,78,20,75,3,0.864,0.212,127.079,0.0347,0.00504,0,4,0.681,2,182453,-7.839,0.931,1
11/16/2002,26,88,20,94,-6,0.833,0.129,119.78,0.0291,0.0758,0,4,0.586,1,240987,-5.952,0.578,0
11/16/2002,96,96,4,100,-4,0.507,0.0667,139.988,0.0251,0.175,4.12E-05,4,0.625,3,274493,-5.679,0.49,0
11/9/2002,13,38,24,50,-12,0.739,0.13,131.918,0.0308,0.0383,0,4,0.668,4,231467,-4.919,0.571,1
11/9/2002,10,24,23,32,-8,0.76,0.102,177.82,0.127,0.252,0,4,0.782,1,270867,-5.705,0.161,1
11/9/2002,70,96,18,99,-3,0.556,0.0553,113.998,0.171,0.0434,0,4,0.977,0,260333,-4.085,0.683,1
11/9/2002,77,93,7,100,-7,0.542,0.337,95.996,0.0286,0.147,0.000193,4,0.473,4,279893,-6.668,0.241,1
11/9/2002,91,91,4,95,-4,0.925,0.268,196.198,0.113,0.000154,1.60E-06,4,0.354,6,191373,-3.317,0.511,1
11/9/2002,97,97,3,97,0,0.893,0.129,91.888,0.0365,0.0575,0,4,0.585,5,227600,-3.899,0.639,1
11/2/2002,10,30,24,35,-5,0.869,0.301,97.025,0.181,0.377,1.20E-06,4,0.781,6,264653,-6.078,0.702,1
11/2/2002,8,32,23,45,-13,0.508,0.062,89.473,0.029,0.263,3.76E-06,4,0.717,7,262560,-6.392,0.681,0
11/2/2002,6,77,20,78,-1,0.711,0.0882,100.006,0.0744,0.00674,0,5,0.697,4,264227,-5.361,0.561,0
11/2/2002,7,87,20,87,0,0.669,0.153,169.788,0.0323,0.142,3.01E-06,4,0.547,2,247200,-6.922,0.809,1
11/2/2002,58,79,14,92,-13,0.491,0.0438,97.294,0.183,0.139,0,4,0.835,11,254533,-5.683,0.841,1
11/2/2002,75,94,14,99,-5,0.888,0.286,135.253,0.038,0.00407,0,4,0.491,5,220027,-4.412,0.656,1
11/2/2002,55,86,9,90,-4,0.864,0.0246,179.344,0.0677,0.0147,0,4,0.603,11,222533,-5.282,0.705,0
11/2/2002,96,96,5,100,-4,0.947,0.346,119.438,0.417,0.245,0.000108,5,0.545,6,296507,-5.163,0.665,0
10/26/2002,5,43,33,49,-6,0.85,0.0711,162.166,0.0549,0.0358,0,4,0.634,2,165853,-5.31,0.913,1
10/26/2002,17,42,29,42,0,0.711,0.12,119.973,0.0434,0.0557,0,4,0.715,4,291867,-5.656,0.679,1
10/26/2002,1,35,26,39,-4,0.72,0.0622,107.086,0.159,0.222,0,4,0.969,9,228653,-4.904,0.899,0
10/26/2002,39,56,20,64,-8,0.583,0.105,97.492,0.0259,0.5,0.15,4,0.444,7,231867,-8.121,0.258,1
10/26/2002,34,76,20,76,0,0.976,0.0985,123.035,0.117,0.016,0.00631,4,0.452,0,216973,-4.349,0.178,1
10/26/2002,28,77,20,78,-1,0.468,0.0858,140.058,0.0254,0.161,3.73E-05,4,0.56,4,242927,-7.81,0.43,1
10/26/2002,54,97,18,100,-3,0.404,0.306,138.425,0.0293,0.184,0,4,0.312,5,239827,-10.014,0.115,1
10/19/2002,29,39,21,45,-6,0.59,0.0737,78.013,0.0285,0.367,2.20E-06,4,0.613,9,246160,-5.167,0.192,1
10/19/2002,22,51,20,57,-6,0.675,0.144,143.921,0.0776,0.26,0,4,0.586,7,199587,-7.819,0.473,1
10/19/2002,25,78,20,83,-5,0.679,0.118,111.937,0.046,0.503,4.99E-06,4,0.414,2,195533,-5.522,0.354,1
10/19/2002,28,89,12,99,-10,0.349,0.115,102.79,0.0915,0.0478,0.00704,4,0.927,5,202292,-11.924,0.634,0
10/19/2002,62,96,11,100,-4,0.54,0.0684,177.168,0.0276,0.0118,0,4,0.398,3,201173,-9.31,0.447,1
10/12/2002,3,38,22,45,-7,0.967,0.336,142.018,0.0995,0.00791,0,4,0.533,1,186813,-2.543,0.782,1
10/12/2002,4,28,21,42,-14,0.677,0.236,132.346,0.187,0.00541,0,5,0.538,0,214200,-6.099,0.913,1
10/12/2002,23,85,19,95,-10,0.764,0.0774,90.027,0.104,0.0804,5.47E-05,4,0.548,11,159787,-6.586,0.661,0
10/12/2002,23,78,16,92,-14,0.778,0.049,124.999,0.0436,0.024,0.0461,4,0.603,3,237933,-6.037,0.489,0
10/12/2002,52,91,11,100,-9,0.758,0.0978,110.189,0.0329,0.0574,0,4,0.494,10,287360,-6.389,0.308,1
10/12/2002,64,81,6,87,-6,0.925,0.358,108.848,0.061,0.000722,3.77E-05,4,0.414,3,189600,-2.534,0.599,1
10/12/2002,85,89,6,90,-1,0.978,0.0947,177.797,0.133,0.000291,0,4,0.398,2,220200,-4.001,0.441,1
10/12/2002,88,88,5,94,-6,0.876,0.0789,170.001,0.102,0.0518,0,4,0.557,0,205133,-4.165,0.762,1
10/5/2002,32,80,20,83,-3,0.77,0.103,191.692,0.318,0.122,1.22E-06,4,0.592,1,264760,-3.402,0.361,1
10/5/2002,44,87,20,90,-3,0.773,0.123,86.407,0.0358,0.155,0,4,0.603,9,202813,-6.324,0.811,0
10/5/2002,61,90,20,93,-3,0.853,0.105,96.034,0.0378,0.00888,0,4,0.424,11,265067,-4.291,0.354,1
10/5/2002,31,95,19,96,-1,0.706,0.074,167.468,0.363,0.484,6.49E-05,4,0.552,1,177373,-8.117,0.721,0
10/5/2002,81,97,14,99,-2,0.883,0.116,101.989,0.06,0.00336,0,4,0.648,10,230200,-5.745,0.636,0
10/5/2002,76,89,12,95,-6,0.962,0.396,119.117,0.0916,0.00125,0,4,0.602,2,209733,-4.545,0.432,1
10/5/2002,56,84,8,100,-16,0.904,0.337,123.44,0.0365,0.0101,4.32E-06,4,0.531,10,243787,-3.904,0.559,1
9/28/2002,10,32,23,48,-16,0.621,0.116,94.037,0.132,0.0578,0.000416,4,0.858,10,200067,-4.711,0.833,0
9/28/2002,37,91,20,93,-2,0.544,0.0339,136.09,0.0336,0.393,0.00321,4,0.585,8,258573,-10.878,0.677,1
9/28/2002,86,95,11,91,4,0.9,0.47,135.861,0.0578,0.00114,0.00596,4,0.447,5,199733,-6.741,0.39,1
9/28/2002,87,93,11,94,-1,0.571,0.236,92.83,0.209,0.0147,1.07E-06,4,0.889,9,266840,-3.249,0.647,0
9/28/2002,98,98,3,100,-2,0.642,0.0625,101.418,0.0477,0.0692,0.0033,4,0.796,1,260280,-6.761,0.762,0
9/21/2002,1,50,32,49,1,0.728,0.11,89.209,0.0831,0.358,0,4,0.477,0,227387,-5.71,0.69,1
9/21/2002,11,33,24,40,-7,0.61,0.343,177.943,0.227,0.0349,1.12E-05,4,0.674,11,335613,-3.546,0.548,1
9/21/2002,2,47,20,55,-8,0.65,0.308,112.249,0.0858,0.00348,0,4,0.929,7,290227,-2.882,0.655,1
9/21/2002,14,73,20,82,-9,0.645,0.306,126.967,0.0455,0.118,0.00283,4,0.763,0,222800,-10.608,0.593,1
9/21/2002,49,81,20,83,-2,0.686,0.087,77.933,0.0373,0.044,0,1,0.637,5,297533,-2.155,0.405,0
9/21/2002,18,94,20,94,0,0.861,0.247,105.993,0.0433,0.0196,0,4,0.663,10,237773,-4.021,0.84,0
9/21/2002,42,99,18,100,-1,0.7,0.0574,102.069,0.117,0.0293,0,4,0.853,9,222333,-2.05,0.741,0
9/21/2002,71,91,12,97,-6,0.784,0.0723,97.923,0.301,0.0349,0,4,0.876,9,243800,-4.197,0.676,0
9/21/2002,69,82,7,92,-10,0.729,0.0448,108.99,0.0416,0.0333,7.60E-05,4,0.763,7,238827,-4.677,0.859,1
9/21/2002,67,0,1,67,,0.889,0.339,99.931,0.322,0.107,0,4,0.64,2,298853,-3.073,0.436,1
9/14/2002,5,42,45,45,-3,0.714,0.146,112.028,0.0265,0.0361,0,4,0.547,2,207800,-5,0.367,1
9/14/2002,29,89,20,83,6,0.464,0.107,98.354,0.0272,0.55,0,4,0.559,6,194307,-9.687,0.351,1
9/14/2002,52,93,12,100,-7,0.364,0.123,139.493,0.0331,0.392,0,4,0.404,3,178360,-11.249,0.21,1
9/7/2002,5,40,38,49,-9,0.94,0.142,157.477,0.0563,0.00916,0,4,0.431,3,304000,-4.462,0.484,0
9/7/2002,16,39,25,46,-7,0.74,0.0425,67.017,0.357,0.427,0,4,0.32,11,254480,-7.625,0.417,0
9/7/2002,4,32,21,40,-8,0.771,0.109,83.064,0.21,0.0287,0,4,0.75,11,204707,-5.623,0.822,1
9/7/2002,54,92,20,91,1,0.497,0.0642,96.001,0.0379,0.131,0.000213,4,0.767,6,259947,-5.377,0.795,1
9/7/2002,50,61,9,86,-25,0.844,0.195,113.187,0.0955,0.0579,2.01E-05,4,0.515,4,99320,-5.605,0.931,1
9/7/2002,97,97,4,97,0,0.729,0.323,99.876,0.0931,0.0823,0,4,0.804,2,240867,-3.232,0.827,1
9/7/2002,96,96,3,96,0,0.878,0.509,105.014,0.148,0.0587,0,4,0.676,11,213440,-3.66,0.533,0
8/31/2002,13,50,35,49,1,0.776,0.0698,148.11,0.0322,0.00171,0,4,0.449,2,269307,-5.594,0.198,1
8/31/2002,6,43,28,46,-3,0.72,0.122,96.103,0.0286,0.00466,0.00303,4,0.499,8,217680,-9.101,0.652,1
8/31/2002,9,42,20,52,-10,0.669,0.22,99.272,0.169,0.0994,0.000352,4,0.707,11,226147,-6.513,0.327,0
8/31/2002,13,47,20,53,-6,0.684,0.0851,115.141,0.0346,0.0188,0.015,4,0.783,8,242253,-4.076,0.822,1
8/31/2002,36,86,17,99,-13,0.305,0.137,127.318,0.028,0.492,0,4,0.53,6,248040,-8.568,0.221,1
8/31/2002,72,91,11,98,-7,0.854,0.116,93.256,0.0668,0.503,0,4,0.303,3,242973,-4.092,0.249,1
8/24/2002,2,43,28,46,-3,0.707,0.108,93.955,0.0598,0.0219,2.19E-05,4,0.835,8,267093,-5.074,0.919,1
8/24/2002,34,86,18,92,-6,0.439,0.0693,131.811,0.0621,0.0414,0.000301,4,0.833,2,322267,-4.638,0.682,1
8/24/2002,63,93,16,95,-2,0.582,0.131,140.028,0.0451,0.0453,1.56E-05,4,0.645,10,254840,-5.325,0.359,1
8/24/2002,94,96,5,100,-4,0.782,0.365,94.105,0.0329,0.000223,0.0117,4,0.498,7,334933,-6.213,0.189,1
8/24/2002,93,0,1,93,,0.812,0.299,95.014,0.254,0.218,0,4,0.646,6,287000,-3.932,0.694,1
8/17/2002,2,33,23,47,-14,0.471,0.0308,199.765,0.483,0.421,0,4,0.713,1,285587,-7.392,0.781,0
8/17/2002,27,62,20,62,0,0.713,0.0973,120.899,0.029,0.411,6.09E-05,4,0.594,1,217453,-4.979,0.625,1
8/17/2002,35,72,20,75,-3,0.717,0.0458,168.999,0.0303,0.201,0,4,0.497,8,196952,-4.224,0.771,1
8/17/2002,21,85,19,94,-9,0.519,0.622,115.634,0.449,0.322,0,5,0.5,1,126804,-12.489,0.63,0
8/17/2002,41,95,16,98,-3,0.855,0.238,119.881,0.0497,0.00607,7.61E-06,4,0.656,6,289373,-5.178,0.671,0
8/17/2002,48,77,13,92,-15,0.849,0.179,125.864,0.0464,0.188,0,4,0.524,2,178707,-4.634,0.453,1
8/17/2002,74,97,13,97,0,0.657,0.251,155.988,0.0473,0.224,0,4,0.683,0,240480,-4.367,0.963,0
8/17/2002,99,0,1,99,,0.729,0.323,99.876,0.0931,0.0823,0,4,0.804,2,240867,-3.232,0.827,1
8/10/2002,1,45,49,50,-5,0.795,0.101,172.011,0.0321,0.00128,0,4,0.432,10,224173,-4.023,0.519,1
8/10/2002,12,82,20,83,-1,0.674,0.317,75.42,0.246,0.187,0,4,0.404,6,276360,-6.925,0.557,1
8/10/2002,53,94,20,93,1,0.703,0.0554,94.999,0.176,0.0793,0,4,0.905,10,253627,-2.345,0.865,1
8/10/2002,85,85,20,96,-11,0.61,0.0415,126.59,0.22,0.109,0,5,0.683,9,204080,-5.25,0.602,0
8/10/2002,30,34,12,30,4,0.77,0.103,191.692,0.318,0.122,1.22E-06,4,0.592,1,264760,-3.402,0.361,1
8/10/2002,72,100,12,100,0,0.948,0.35,100.013,0.0425,7.19E-06,0.771,4,0.567,2,270813,-5.263,0.358,1
8/10/2002,80,81,4,90,-9,0.514,0.215,129.855,0.0276,0.67,8.02E-05,4,0.507,7,230827,-5.908,0.276,1
8/3/2002,3,39,26,48,-9,0.568,0.0304,100.005,0.0459,0.0478,3.57E-05,4,0.793,1,269400,-4.958,0.806,1
8/3/2002,18,79,20,80,-1,0.74,0.107,102.124,0.0318,0.000502,0.00144,4,0.351,1,238333,-3.432,0.218,1
8/3/2002,27,78,20,87,-9,0.647,0.124,142.268,0.0383,0.239,0,4,0.793,4,273693,-3.924,0.718,0
8/3/2002,56,88,14,97,-9,0.635,0.193,95.028,0.12,0.00203,1.47E-05,4,0.775,11,272507,-6.314,0.439,1
7/27/2002,8,37,21,49,-12,0.878,0.0819,98.285,0.0954,0.00167,0,4,0.484,8,211427,-3.82,0.561,1
7/27/2002,28,53,20,55,-2,0.61,0.102,125.189,0.0434,0.317,0,4,0.709,11,242067,-7.206,0.475,1
7/27/2002,9,57,20,62,-5,0.597,0.104,165.508,0.0415,0.686,0,4,0.616,8,224067,-5.328,0.362,1
7/27/2002,42,77,20,82,-5,0.808,0.147,128.025,0.0388,0.00304,0,4,0.598,10,232240,-5.209,0.288,1
7/27/2002,35,83,20,89,-6,0.895,0.0626,164.363,0.147,0.205,0,4,0.496,8,177000,-4.027,0.654,1
7/27/2002,79,100,19,100,0,0.74,0.174,123.872,0.0326,0.385,0.000967,4,0.855,10,270893,-5.663,0.834,1
7/27/2002,70,93,13,99,-6,0.873,0.204,116.681,0.0535,0.000264,0.0025,3,0.413,8,218933,-4.151,0.481,1
7/20/2002,51,96,20,97,-1,0.678,0.153,160.023,0.258,0.00521,0,4,0.721,7,241373,-3.703,0.712,1
7/20/2002,74,74,2,85,-11,0.908,0.106,143.786,0.0365,1.51E-05,0.0318,4,0.451,5,205253,-2.738,0.681,0
7/13/2002,25,35,24,48,-13,0.704,0.185,86.804,0.335,0.0622,0,4,0.417,11,230693,-6.046,0.793,1
7/13/2002,11,51,20,62,-11,0.788,0.0684,98.036,0.303,0.0895,0,4,0.586,4,238573,-4.707,0.565,1
7/13/2002,22,74,20,81,-7,0.659,0.159,183.918,0.0567,0.0775,1.05E-05,4,0.462,6,260453,-6.479,0.212,1
7/13/2002,63,83,20,86,-3,0.958,0.0981,163.089,0.442,0.0603,4.68E-06,4,0.318,10,206200,-2.683,0.3,1
7/13/2002,43,98,13,99,-1,0.593,0.112,91.686,0.394,0.0603,0,4,0.738,0,269387,-6.5,0.423,0
7/13/2002,54,94,10,100,-6,0.795,0.0315,168.316,0.0559,0.0464,0.000212,4,0.458,9,279533,-4.714,0.512,1
7/13/2002,77,95,3,94,1,0.815,0.326,96.07,0.0658,0.0145,0,4,0.741,5,259627,-4.078,0.766,0
7/13/2002,50,0,1,50,,0.844,0.195,113.187,0.0955,0.0579,2.01E-05,4,0.515,4,99320,-5.605,0.931,1
7/6/2002,28,52,20,54,-2,0.38,0.144,105.736,0.0455,0.0526,0,4,0.727,5,287427,-7.88,0.431,1
7/6/2002,12,58,20,57,1,0.855,0.0949,125.976,0.0295,0.0216,0.000609,4,0.777,11,207720,-5.322,0.869,1
7/6/2002,39,75,20,77,-2,0.528,0.0912,146.169,0.0258,0.308,1.11E-06,4,0.535,8,215533,-7.453,0.41,1
7/6/2002,37,84,20,84,0,0.831,0.0907,111.061,0.0402,0.236,0,4,0.552,10,208880,-4.819,0.604,1
7/6/2002,68,100,19,99,1,0.93,0.0721,93.55,0.0926,0.000345,0.000439,4,0.587,6,174747,-4.55,0.638,0
7/6/2002,85,94,8,100,-6,0.89,0.144,85.897,0.301,0.0188,0.00309,4,0.707,1,255573,-4.285,0.768,1
6/29/2002,1,35,27,43,-8,0.741,0.0777,89.398,0.154,0.379,0,4,0.775,10,231040,-2.809,0.792,0
6/29/2002,26,55,20,61,-6,0.722,0.15,87.062,0.0384,0.352,0,4,0.618,1,199813,-4.22,0.382,0
6/29/2002,22,69,20,71,-2,0.813,0.316,99.004,0.416,0.026,0,4,0.574,11,230533,-6.192,0.692,0
6/29/2002,55,96,19,97,-1,0.656,0.116,95.291,0.413,0.0979,0,4,0.728,11,261400,-5.493,0.923,0
6/29/2002,58,0,15,99,,0.342,0.889,106.76,0.0481,0.881,1.25E-05,4,0.371,8,265760,-10.916,0.151,1
6/29/2002,21,28,4,21,7,0.471,0.0308,199.765,0.483,0.421,0,4,0.713,1,285587,-7.392,0.781,0
6/29/2002,98,99,4,98,1,0.75,0.498,95.941,0.0979,0.13,0,4,0.774,0,229274,-7.499,0.809,1
6/22/2002,5,39,20,43,-4,0.811,0.0282,93.963,0.0907,0.0866,1.45E-05,4,0.748,0,253600,-5.213,0.862,0
6/22/2002,35,85,20,84,1,0.818,0.292,125.753,0.0354,0.0249,0,4,0.673,9,235707,-6.182,0.638,1
6/22/2002,7,74,20,92,-18,0.51,0.114,160.116,0.239,0.426,0.0531,4,0.707,10,237867,-8.967,0.719,0
6/22/2002,35,94,20,95,-1,0.514,0.194,185.882,0.0271,0.178,0,4,0.316,7,243947,-7.048,0.242,1
6/15/2002,14,53,21,49,4,0.757,0.234,168.004,0.0926,0.00981,0,4,0.489,11,267160,-4.062,0.567,0
6/15/2002,23,86,20,89,-3,0.806,0.52,100.115,0.0293,0.00187,1.76E-06,4,0.506,7,272467,-4.775,0.49,1
6/15/2002,28,89,19,92,-3,0.86,0.39,97.867,0.0621,0.00834,0.0106,4,0.563,8,256240,-7.533,0.517,1
6/8/2002,47,90,31,98,-8,0.621,0.0382,169.983,0.263,0.104,5.30E-06,4,0.652,9,249960,-8.677,0.661,0
6/8/2002,7,64,20,78,-14,0.563,0.115,126.007,0.0339,0.0263,0.683,4,0.766,9,230640,-7.516,0.964,0
6/8/2002,41,86,19,92,-6,0.311,0.0841,129.322,0.0283,0.901,0,3,0.427,0,232307,-6.218,0.286,1
6/8/2002,55,82,11,94,-12,0.874,0.277,89.727,0.0337,0.101,1.79E-05,4,0.647,9,284173,-5.075,0.918,0
6/1/2002,37,41,22,50,-9,0.663,0.0606,99.712,0.0676,0.0935,3.66E-06,4,0.854,2,223800,-5.198,0.9,1
6/1/2002,79,92,16,98,-6,0.441,0.122,122.077,0.0277,0.586,0,4,0.724,0,227277,-7.341,0.675,1
6/1/2002,46,0,15,99,,0.855,0.199,123.943,0.0377,0.0722,0.0185,4,0.661,8,253587,-8.403,0.601,1
6/1/2002,59,77,9,87,-10,0.547,0.0579,124.561,0.0515,0.155,0.000291,3,0.835,6,237627,-7.69,0.759,0
6/1/2002,89,89,6,89,0,0.62,0.12,79.885,0.0593,0.326,1.87E-06,4,0.489,10,243867,-6.696,0.592,1
6/1/2002,97,97,5,97,0,0.747,0.0831,107.206,0.0445,0.0276,0,4,0.779,2,226027,-6.494,0.898,1
6/1/2002,79,85,3,79,6,0.89,0.144,85.897,0.301,0.0188,0.00309,4,0.707,1,255573,-4.285,0.768,1
6/1/2002,96,96,2,100,-4,0.734,0.0775,97.54,0.0755,0.0858,0,4,0.477,1,209013,-9.406,0.455,0
5/25/2002,31,62,20,70,-8,0.676,0.0515,114.899,0.057,0.153,0,4,0.547,7,275933,-6.12,0.377,1
5/25/2002,33,78,20,87,-9,0.593,0.0664,70.691,0.0305,0.0502,1.04E-06,4,0.301,2,245053,-7.609,0.234,1
5/25/2002,55,91,19,95,-4,0.905,0.0357,170.146,0.0685,0.282,0.000456,4,0.626,4,147400,-8.079,0.916,1
5/25/2002,7,88,18,94,-6,0.71,0.309,186.292,0.361,0.246,0,4,0.531,10,237200,-1.608,0.74,0
5/25/2002,76,83,17,90,-7,0.681,0.393,171.981,0.0371,0.173,0,4,0.488,5,232267,-6.025,0.401,1
5/25/2002,72,84,7,93,-9,0.804,0.0806,94.017,0.248,0.0298,1.13E-05,4,0.812,1,239520,-4.395,0.935,0
5/25/2002,86,90,5,99,-9,0.901,0.412,95.983,0.0655,0.032,0,4,0.683,0,198600,-1.747,0.868,0
5/25/2002,98,98,2,100,-2,0.784,0.0882,91.024,0.0672,0.181,0,4,0.81,10,241533,-4.558,0.792,0
5/18/2002,3,50,34,50,0,0.641,0.108,77.281,0.0504,0.136,8.40E-06,4,0.346,7,264240,-5.627,0.159,1
5/18/2002,1,34,27,46,-12,0.701,0.186,96.682,0.213,0.209,0,4,0.834,5,245373,-6.132,0.828,0
5/18/2002,27,77,20,81,-4,0.64,0.0326,132.002,0.0479,0.203,0,4,0.702,6,251067,-3.24,0.4,1
5/18/2002,76,89,20,92,-3,0.934,0.132,127.288,0.12,0.000278,0.0015,4,0.419,7,210240,-3.908,0.286,0
5/18/2002,59,96,17,95,1,0.458,0.0577,79.008,0.0303,0.168,0,4,0.628,7,228533,-6.82,0.337,1
